record_id,league,date,split,game_id,game_number,patch,side,team,player,position,champion,outcome,kills,deaths,assists,kda,total_gold,total_cs,damage_to_champions,game_minutes
LPL2025-4902,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Blue,Invictus Gaming,Jiejie,jng,Skarner,Win,0,0,15,15.0,13619,245,17154,37.3
LPL2025-4903,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Blue,Invictus Gaming,Rookie,mid,Hwei,Win,8,2,9,8.5,15774,278,35220,37.3
LPL2025-4904,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Blue,Invictus Gaming,GALA,bot,Kai'Sa,Win,8,1,6,14.0,18800,373,36087,37.3
LPL2025-4905,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Blue,Invictus Gaming,Meiko,sup,Neeko,Win,0,0,13,13.0,10479,46,13720,37.3
LPL2025-4906,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Red,FunPlus Phoenix,sheer,top,Sion,Loss,1,7,3,0.57,9590,187,15596,37.3
LPL2025-4907,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Red,FunPlus Phoenix,Shad0w,jng,Lee Sin,Loss,0,5,5,1.0,10584,209,8080,37.3
LPL2025-4908,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Red,FunPlus Phoenix,Care,mid,Lissandra,Loss,0,1,4,4.0,13700,301,13118,37.3
LPL2025-4909,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Red,FunPlus Phoenix,Assum,bot,Draven,Loss,5,2,1,3.0,19495,357,23776,37.3
LPL2025-4910,LPL,2025-06-04,Split 2,12433-12433_game_5,5,15.11,Red,FunPlus Phoenix,Jwei,sup,Leona,Loss,0,6,6,1.0,8013,31,5179,37.3
LPL2025-4911,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Blue,Team WE,Cube,top,Rumble,Win,3,2,10,6.5,11512,247,29477,30.9
LPL2025-4912,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Blue,Team WE,Monki,jng,Skarner,Win,8,4,10,4.5,12357,187,14856,30.9
LPL2025-4913,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Blue,Team WE,Karis,mid,Azir,Win,7,2,11,9.0,16913,307,23799,30.9
LPL2025-4914,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Blue,Team WE,Taeyoon,bot,Corki,Win,6,2,9,7.5,13446,267,27726,30.9
LPL2025-4915,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Blue,Team WE,Vampire,sup,Rell,Win,0,3,17,5.67,8398,23,5990,30.9
LPL2025-4916,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Red,JD Gaming,Ale,top,Ornn,Loss,1,3,8,3.0,10019,223,6754,30.9
LPL2025-4917,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Red,JD Gaming,Xun,jng,Pantheon,Loss,7,7,4,1.57,12133,198,17817,30.9
LPL2025-4918,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Red,JD Gaming,Scout,mid,Taliyah,Loss,3,4,6,2.25,11752,240,15924,30.9
LPL2025-4919,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Red,JD Gaming,Peyz,bot,Varus,Loss,2,3,9,3.67,12039,270,24701,30.9
LPL2025-4920,LPL,2025-06-05,Split 2,12434-12434_game_1,1,15.11,Red,JD Gaming,MISSING,sup,Alistar,Loss,0,7,9,1.29,6787,38,3468,30.9
LPL2025-4921,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Blue,JD Gaming,Ale,top,Gwen,Win,7,3,3,3.33,12438,216,13085,27.1
LPL2025-4922,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Blue,JD Gaming,Xun,jng,Xin Zhao,Win,5,0,10,15.0,12181,201,15576,27.1
LPL2025-4923,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Blue,JD Gaming,Scout,mid,Ryze,Win,3,0,6,9.0,11636,232,15081,27.1
LPL2025-4924,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Blue,JD Gaming,Peyz,bot,Lucian,Win,4,2,6,5.0,11828,243,19563,27.1
LPL2025-4925,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Blue,JD Gaming,MISSING,sup,Braum,Win,1,0,16,17.0,8495,24,4512,27.1
LPL2025-4926,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Red,Team WE,Cube,top,Jax,Loss,2,4,0,0.5,9337,181,14249,27.1
LPL2025-4927,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Red,Team WE,Monki,jng,Wukong,Loss,1,4,3,1.0,9721,178,10581,27.1
LPL2025-4928,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Red,Team WE,Karis,mid,Ahri,Loss,0,3,3,1.0,10011,247,13942,27.1
LPL2025-4929,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Red,Team WE,Taeyoon,bot,Kai'Sa,Loss,2,5,0,0.4,9850,213,10499,27.1
LPL2025-4930,LPL,2025-06-05,Split 2,12434-12434_game_2,2,15.11,Red,Team WE,Vampire,sup,Nautilus,Loss,0,4,2,0.5,5982,30,5090,27.1
LPL2025-4931,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Blue,Team WE,Cube,top,Yorick,Win,1,3,8,3.0,16002,315,24894,32.8
LPL2025-4932,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Blue,Team WE,Monki,jng,Viego,Win,7,4,9,4.0,13802,242,18671,32.8
LPL2025-4933,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Blue,Team WE,Karis,mid,Sylas,Win,5,4,8,3.25,11561,202,23388,32.8
LPL2025-4934,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Blue,Team WE,Taeyoon,bot,Senna,Win,4,1,13,17.0,14531,275,28701,32.8
LPL2025-4935,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Blue,Team WE,Vampire,sup,Leona,Win,3,3,10,4.33,8613,30,6667,32.8
LPL2025-4936,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Red,JD Gaming,Ale,top,Sion,Loss,0,3,10,3.33,10861,228,16154,32.8
LPL2025-4937,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Red,JD Gaming,Xun,jng,Kindred,Loss,5,5,6,2.2,13260,255,22864,32.8
LPL2025-4938,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Red,JD Gaming,Scout,mid,Aurora,Loss,1,2,4,2.5,10845,223,28666,32.8
LPL2025-4939,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Red,JD Gaming,Peyz,bot,Xayah,Loss,8,2,5,6.5,16384,293,27985,32.8
LPL2025-4940,LPL,2025-06-05,Split 2,12434-12434_game_3,3,15.11,Red,JD Gaming,MISSING,sup,Rakan,Loss,1,8,10,1.38,8327,32,6100,32.8
LPL2025-4941,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Blue,JD Gaming,Ale,top,Camille,Loss,3,4,5,2.0,11385,237,14210,28.8
LPL2025-4942,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Blue,JD Gaming,Xun,jng,Sejuani,Loss,6,4,5,2.75,10213,142,12309,28.8
LPL2025-4943,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Blue,JD Gaming,Scout,mid,Yone,Loss,1,5,3,0.8,9279,222,12516,28.8
LPL2025-4944,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Blue,JD Gaming,Peyz,bot,Ezreal,Loss,3,3,9,4.0,11829,261,26872,28.8
LPL2025-4945,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Blue,JD Gaming,MISSING,sup,Yuumi,Loss,0,4,12,3.0,6561,14,6822,28.8
LPL2025-4946,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Red,Team WE,Cube,top,Ambessa,Win,2,1,14,16.0,11791,239,19812,28.8
LPL2025-4947,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Red,Team WE,Monki,jng,Jarvan IV,Win,1,4,16,4.25,11232,214,12801,28.8
LPL2025-4948,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Red,Team WE,Karis,mid,Akali,Win,6,2,7,6.5,12558,237,22147,28.8
LPL2025-4949,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Red,Team WE,Taeyoon,bot,Jhin,Win,10,2,8,9.0,14614,252,26828,28.8
LPL2025-4950,LPL,2025-06-05,Split 2,12434-12434_game_4,4,15.11,Red,Team WE,Vampire,sup,Karma,Win,1,4,16,4.25,8090,34,6697,28.8
LPL2025-4951,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Blue,Weibo Gaming,Breathe,top,Gwen,Win,3,1,5,8.0,14505,262,16143,34.8
LPL2025-4952,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Blue,Weibo Gaming,Tian,jng,Wukong,Win,2,1,4,6.0,12942,272,17239,34.8
LPL2025-4953,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Blue,Weibo Gaming,Xiaohu,mid,Ahri,Win,2,0,6,8.0,13541,300,16296,34.8
LPL2025-4954,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Blue,Weibo Gaming,Light,bot,Ezreal,Win,6,0,4,10.0,16266,357,39537,34.8
LPL2025-4955,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Blue,Weibo Gaming,Erha,sup,Karma,Win,1,4,7,2.0,8746,35,7782,34.8
LPL2025-4956,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Red,Invictus Gaming,TheShy,top,Aurora,Loss,1,2,1,1.0,12165,266,25095,34.8
LPL2025-4957,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Red,Invictus Gaming,Jiejie,jng,Naafiri,Loss,2,1,1,3.0,11476,226,9253,34.8
LPL2025-4958,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Red,Invictus Gaming,Rookie,mid,Azir,Loss,0,4,2,0.5,12989,325,17655,34.8
LPL2025-4959,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Red,Invictus Gaming,GALA,bot,Kalista,Loss,3,4,1,1.0,14258,316,13984,34.8
LPL2025-4960,LPL,2025-06-07,Split 2,12435-12435_game_1,1,15.11,Red,Invictus Gaming,Meiko,sup,Renata Glasc,Loss,0,4,6,1.5,8486,41,7290,34.8
LPL2025-4961,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Blue,Invictus Gaming,TheShy,top,Rumble,Win,5,3,15,6.67,12271,215,25178,28.9
LPL2025-4962,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Blue,Invictus Gaming,Jiejie,jng,Poppy,Win,3,0,22,25.0,11669,198,19561,28.9
LPL2025-4963,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Blue,Invictus Gaming,Rookie,mid,Ryze,Win,12,1,13,25.0,15367,257,25265,28.9
LPL2025-4964,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Blue,Invictus Gaming,GALA,bot,Miss Fortune,Win,9,1,14,23.0,15686,276,33011,28.9
LPL2025-4965,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Blue,Invictus Gaming,Meiko,sup,Leona,Win,1,1,22,23.0,8287,35,6675,28.9
LPL2025-4966,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Red,Weibo Gaming,Breathe,top,K'Sante,Loss,2,5,2,0.8,11193,228,11203,28.9
LPL2025-4967,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Red,Weibo Gaming,Tian,jng,Pantheon,Loss,1,7,1,0.29,8675,177,8694,28.9
LPL2025-4968,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Red,Weibo Gaming,Xiaohu,mid,Galio,Loss,1,7,3,0.57,9132,204,19056,28.9
LPL2025-4969,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Red,Weibo Gaming,Light,bot,Lucian,Loss,2,3,4,2.0,10942,239,22264,28.9
LPL2025-4970,LPL,2025-06-07,Split 2,12435-12435_game_2,2,15.11,Red,Weibo Gaming,Erha,sup,Rell,Loss,0,8,6,0.75,5981,28,4055,28.9
LPL2025-4971,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Blue,Weibo Gaming,Breathe,top,Sion,Loss,0,4,3,0.75,11023,261,21988,32.0
LPL2025-4972,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Blue,Weibo Gaming,Tian,jng,Zyra,Loss,2,4,1,0.75,11337,226,14052,32.0
LPL2025-4973,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Blue,Weibo Gaming,Xiaohu,mid,Corki,Loss,0,5,0,0.0,11077,279,18528,32.0
LPL2025-4974,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Blue,Weibo Gaming,Light,bot,Varus,Loss,1,2,1,1.0,12698,317,20362,32.0
LPL2025-4975,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Blue,Weibo Gaming,Erha,sup,Rakan,Loss,1,4,1,0.5,7140,37,3867,32.0
LPL2025-4976,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Red,Invictus Gaming,TheShy,top,Yorick,Win,2,2,8,5.0,14276,269,24649,32.0
LPL2025-4977,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Red,Invictus Gaming,Jiejie,jng,Lillia,Win,2,0,12,14.0,13486,265,25218,32.0
LPL2025-4978,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Red,Invictus Gaming,Rookie,mid,Orianna,Win,4,1,9,13.0,13601,271,25597,32.0
LPL2025-4979,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Red,Invictus Gaming,GALA,bot,Jhin,Win,10,0,3,13.0,17427,296,27522,32.0
LPL2025-4980,LPL,2025-06-07,Split 2,12435-12435_game_3,3,15.11,Red,Invictus Gaming,Meiko,sup,Alistar,Win,1,1,15,16.0,8636,28,5098,32.0
LPL2025-4981,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Blue,Weibo Gaming,Breathe,top,Ambessa,Loss,1,5,5,1.2,10962,241,22373,36.5
LPL2025-4982,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Blue,Weibo Gaming,Tian,jng,Trundle,Loss,4,4,11,3.75,13778,239,19594,36.5
LPL2025-4983,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Blue,Weibo Gaming,Xiaohu,mid,Sylas,Loss,5,4,3,2.0,13793,261,16123,36.5
LPL2025-4984,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Blue,Weibo Gaming,Light,bot,Kai'Sa,Loss,6,2,4,5.0,15979,302,23465,36.5
LPL2025-4985,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Blue,Weibo Gaming,Erha,sup,Sett,Loss,1,5,7,1.6,8132,34,10370,36.5
LPL2025-4986,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Red,Invictus Gaming,TheShy,top,Jayce,Win,6,6,7,2.17,15988,279,31558,36.5
LPL2025-4987,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Red,Invictus Gaming,Jiejie,jng,Sejuani,Win,4,2,14,9.0,13323,183,19086,36.5
LPL2025-4988,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Red,Invictus Gaming,Rookie,mid,Yone,Win,4,3,11,5.0,16108,318,30666,36.5
LPL2025-4989,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Red,Invictus Gaming,GALA,bot,Xayah,Win,5,3,10,5.0,16819,333,28284,36.5
LPL2025-4990,LPL,2025-06-07,Split 2,12435-12435_game_4,4,15.11,Red,Invictus Gaming,Meiko,sup,Bard,Win,1,3,16,5.67,10490,46,11416,36.5
LPL2025-4991,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Blue,Top Esports,369,top,Sion,Win,2,3,12,4.67,11613,229,20339,27.9
LPL2025-4992,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Blue,Top Esports,Kanavi,jng,Naafiri,Win,14,0,6,20.0,15567,223,26617,27.9
LPL2025-4993,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Blue,Top Esports,Creme,mid,Azir,Win,4,2,9,6.5,13054,243,23012,27.9
LPL2025-4994,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Blue,Top Esports,JackeyLove,bot,Jhin,Win,3,2,11,7.0,11911,242,11537,27.9
LPL2025-4995,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Blue,Top Esports,Crisp,sup,Rell,Win,1,2,13,7.0,8008,39,4205,27.9
LPL2025-4996,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Red,Team WE,Cube,top,Rumble,Loss,1,5,5,1.2,9466,221,19072,27.9
LPL2025-4997,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Red,Team WE,Monki,jng,Poppy,Loss,0,5,6,1.2,8615,184,13030,27.9
LPL2025-4998,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Red,Team WE,Karis,mid,Ahri,Loss,4,4,4,2.0,10711,194,15951,27.9
LPL2025-4999,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Red,Team WE,Taeyoon,bot,Varus,Loss,4,5,5,1.8,11476,241,20536,27.9
LPL2025-5000,LPL,2025-06-08,Split 2,12436-12436_game_1,1,15.11,Red,Team WE,Vampire,sup,Renata Glasc,Loss,0,5,7,1.4,6166,39,6040,27.9
LPL2025-5001,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Blue,Team WE,Cube,top,Renekton,Win,7,0,8,15.0,11645,241,24761,26.0
LPL2025-5002,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Blue,Team WE,Monki,jng,Trundle,Win,6,1,16,22.0,11639,155,16323,26.0
LPL2025-5003,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Blue,Team WE,Karis,mid,Ryze,Win,4,1,10,14.0,11632,251,18357,26.0
LPL2025-5004,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Blue,Team WE,Taeyoon,bot,Kai'Sa,Win,6,2,11,8.5,11627,215,20155,26.0
LPL2025-5005,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Blue,Team WE,Vampire,sup,Alistar,Win,1,2,16,8.5,6901,21,6651,26.0
LPL2025-5006,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Red,Top Esports,369,top,Gragas,Loss,0,3,3,1.0,8884,221,18821,26.0
LPL2025-5007,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Red,Top Esports,Kanavi,jng,Sejuani,Loss,0,5,4,0.8,7666,149,7487,26.0
LPL2025-5008,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Red,Top Esports,Creme,mid,Yone,Loss,2,4,4,1.5,9681,213,18625,26.0
LPL2025-5009,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Red,Top Esports,JackeyLove,bot,Ezreal,Loss,4,6,1,0.83,9933,212,23165,26.0
LPL2025-5010,LPL,2025-06-08,Split 2,12436-12436_game_2,2,15.11,Red,Top Esports,Crisp,sup,Rakan,Loss,0,6,5,0.83,5589,24,3882,26.0
LPL2025-5011,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Blue,Top Esports,369,top,Aatrox,Win,7,0,8,15.0,15773,267,22088,31.3
LPL2025-5012,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Blue,Top Esports,Kanavi,jng,Xin Zhao,Win,5,3,14,6.33,13119,224,16910,31.3
LPL2025-5013,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Blue,Top Esports,Creme,mid,Taliyah,Win,3,6,14,2.83,12263,237,18321,31.3
LPL2025-5014,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Blue,Top Esports,JackeyLove,bot,Tristana,Win,7,3,12,6.33,15597,301,23005,31.3
LPL2025-5015,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Blue,Top Esports,Crisp,sup,Braum,Win,0,5,22,4.4,8119,34,5571,31.3
LPL2025-5016,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Red,Team WE,Cube,top,Ambessa,Loss,1,3,9,3.33,11984,265,24043,31.3
LPL2025-5017,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Red,Team WE,Monki,jng,Pantheon,Loss,3,4,9,3.0,10425,197,12065,31.3
LPL2025-5018,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Red,Team WE,Karis,mid,Sylas,Loss,7,4,8,3.75,12178,235,21205,31.3
LPL2025-5019,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Red,Team WE,Taeyoon,bot,Smolder,Loss,5,4,7,3.0,12430,265,34403,31.3
LPL2025-5020,LPL,2025-06-08,Split 2,12436-12436_game_3,3,15.11,Red,Team WE,Vampire,sup,Leona,Loss,1,7,10,1.57,7121,22,6708,31.3
LPL2025-5021,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Blue,Team WE,Cube,top,Ornn,Win,1,1,15,16.0,10556,217,12970,29.5
LPL2025-5022,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Blue,Team WE,Monki,jng,Jarvan IV,Win,2,3,21,7.67,11228,189,12573,29.5
LPL2025-5023,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Blue,Team WE,Karis,mid,Orianna,Win,9,1,14,23.0,14104,242,26978,29.5
LPL2025-5024,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Blue,Team WE,Taeyoon,bot,Corki,Win,12,1,13,25.0,16060,294,32803,29.5
LPL2025-5025,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Blue,Team WE,Vampire,sup,Nautilus,Win,4,3,21,8.33,9373,18,11206,29.5
LPL2025-5026,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Red,Top Esports,369,top,Jayce,Loss,3,5,3,1.2,13836,299,21683,29.5
LPL2025-5027,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Red,Top Esports,Kanavi,jng,Lillia,Loss,1,7,6,1.0,9635,191,9567,29.5
LPL2025-5028,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Red,Top Esports,Creme,mid,Aurora,Loss,4,4,3,1.75,11497,228,27513,29.5
LPL2025-5029,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Red,Top Esports,JackeyLove,bot,Senna,Loss,1,4,7,2.0,10677,236,14646,29.5
LPL2025-5030,LPL,2025-06-08,Split 2,12436-12436_game_4,4,15.11,Red,Top Esports,Crisp,sup,Tahm Kench,Loss,0,8,2,0.25,6104,37,2070,29.5
LPL2025-5031,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Blue,Team WE,Cube,top,K'Sante,Win,1,0,5,6.0,10604,238,12803,29.2
LPL2025-5032,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Blue,Team WE,Monki,jng,Nocturne,Win,2,2,9,5.5,11982,217,15860,29.2
LPL2025-5033,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Blue,Team WE,Karis,mid,Annie,Win,6,0,7,13.0,12769,226,26490,29.2
LPL2025-5034,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Blue,Team WE,Taeyoon,bot,Caitlyn,Win,7,0,2,9.0,14318,288,22969,29.2
LPL2025-5035,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Blue,Team WE,Vampire,sup,Neeko,Win,0,2,10,5.0,7773,26,10729,29.2
LPL2025-5036,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Red,Top Esports,369,top,Fiora,Loss,2,2,0,1.0,12663,291,15974,29.2
LPL2025-5037,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Red,Top Esports,Kanavi,jng,Skarner,Loss,0,5,3,0.6,9594,197,7155,29.2
LPL2025-5038,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Red,Top Esports,Creme,mid,Viktor,Loss,1,4,0,0.25,9477,215,14319,29.2
LPL2025-5039,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Red,Top Esports,JackeyLove,bot,Lucian,Loss,1,3,2,1.0,10651,253,13332,29.2
LPL2025-5040,LPL,2025-06-08,Split 2,12436-12436_game_5,5,15.11,Red,Top Esports,Crisp,sup,Nami,Loss,0,2,4,2.0,6763,24,6335,29.2
LPL2025-5041,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Blue,Anyone's Legend,Flandre,top,Yorick,Win,2,1,5,7.0,12925,301,14217,31.9
LPL2025-5042,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Blue,Anyone's Legend,Tarzan,jng,Wukong,Win,4,0,7,11.0,12461,218,14199,31.9
LPL2025-5043,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Blue,Anyone's Legend,Shanks,mid,Annie,Win,4,1,6,10.0,12094,248,14087,31.9
LPL2025-5044,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Blue,Anyone's Legend,Hope,bot,Jhin,Win,4,0,8,12.0,14202,301,17663,31.9
LPL2025-5045,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Blue,Anyone's Legend,Kael,sup,Rell,Win,0,0,12,12.0,7684,30,6153,31.9
LPL2025-5046,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Red,Bilibili Gaming,Bin,top,Rumble,Loss,0,2,1,0.5,11722,291,12769,31.9
LPL2025-5047,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Red,Bilibili Gaming,Beichuan,jng,Vi,Loss,0,4,0,0.0,9902,220,5404,31.9
LPL2025-5048,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Red,Bilibili Gaming,Knight,mid,Ahri,Loss,2,1,0,2.0,12234,266,13368,31.9
LPL2025-5049,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Red,Bilibili Gaming,Elk,bot,Senna,Loss,0,2,2,1.0,11635,255,17606,31.9
LPL2025-5050,LPL,2025-06-09,Split 2,12437-12437_game_1,1,15.11,Red,Bilibili Gaming,ON,sup,Alistar,Loss,0,5,2,0.4,6897,33,3513,31.9
LPL2025-5051,LPL,2025-06-09,Split 2,12437-12437_game_2,2,15.11,Blue,Bilibili Gaming,Bin,top,Jayce,Win,7,1,11,18.0,13492,235,24904,27.6
LPL2025-5052,LPL,2025-06-09,Split 2,12437-12437_game_2,2,15.11,Blue,Bilibili Gaming,Beichuan,jng,Pantheon,Win,3,3,13,5.33,11413,208,12913,27.6
LPL2025-5053,LPL,2025-06-09,Split 2,12437-12437_game_2,2,15.11,Blue,Bilibili Gaming,Knight,mid,Taliyah,Win,4,2,10,7.0,11932,220,13928,27.6
LPL2025-5054,LPL,2025-06-09,Split 2,12437-12437_game_2,2,15.11,Blue,Bilibili Gaming,Elk,bot,Miss Fortune,Win,8,0,8,16.0,14004,255,17542,27.6
LPL2025-5055,LPL,2025-06-09,Split 2,12437-12437_game_2,2,15.11,Blue,Bilibili Gaming,ON,sup,Nautilus,Win,0,3,11,3.67,6903,34,4858,27.6
